Jannik Sinner,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,4,0.45,0.27723199129104614
Jannik Sinner,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,0.0,4,1.0,0.45041927695274353
Jannik Sinner,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-2,0.0,4,0.8,0.15792334079742432
Jannik Sinner,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-1,0.0,3,0.75,-0.1824185848236084
Jannik Sinner,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0.0,2,0.25,-0.4657055139541626
Jannik Sinner,0,0,3,0,1,0,0,0,0,0,1,0,1,0,0,1,0.0,1,0.55,-0.049178868532180786
Jannik Sinner,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,2,0.0,-0.015899451449513435
Jannik Sinner,0,0,4,0,2,0,0,0,0,1,1,0,1,0,0,1,1.0,1,0.0,0.7127150893211365
Jannik Sinner,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1.0,2,0.2,1.494860291481018
Jannik Sinner,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,-1,1.0,3,0.45,1.8912256956100464
Jannik Sinner,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,0,0.0,4,0.8,1.9383060932159424
Jannik Sinner,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-1,-1,0.0,4,0.55,1.5638740062713623
Jannik Sinner,0,0,1,1,1,1,0,0,0,0,0,0,0,0,-1,0,0.0,3,0.0,1.290794849395752
Jannik Sinner,0,0,2,1,1,0,0,0,0,1,0,0,0,0,-1,1,1.0,2,0.2,1.7330613136291504
Jannik Sinner,0,0,2,1,1,0,0,0,0,1,0,0,0,0,-1,0,1.0,2,0.25,2.070483922958374
Jannik Sinner,0,0,2,1,2,0,0,0,0,0,0,0,0,0,-1,-1,1.0,3,0.55,2.202950954437256
Jannik Sinner,0,0,0,0,1,1,0,1,0,0,0,0,0,0,-2,0,0.0,4,0.0,1.4795960187911987
Jannik Sinner,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-2,1,0.0,3,0.2,1.6054744720458984
Jannik Sinner,0,0,1,0,2,0,0,0,0,0,0,0,0,0,-2,0,0.0,3,0.25,1.4735350608825684
Jannik Sinner,0,0,1,0,2,0,0,0,0,0,0,0,0,0,-2,-1,1.0,3,0.75,1.5169817209243774
Jannik Sinner,0,0,1,0,2,1,0,0,0,0,0,0,0,0,-2,-2,1.0,4,0.45,1.041431188583374
Jannik Sinner,0,0,2,0,1,0,0,0,0,0,0,0,0,0,-2,-1,1.0,3,1.0,1.2975972890853882
Jannik Sinner,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-3,0,0.0,4,0.8,0.8685246706008911
Jannik Sinner,0,0,1,1,2,1,0,0,0,0,0,0,0,0,-3,1,0.0,3,0.75,0.34603798389434814
Jannik Sinner,0,0,2,1,1,1,1,1,0,0,0,0,0,0,-3,2,1.0,2,0.25,0.29890352487564087
Jannik Sinner,0,0,3,1,2,0,0,0,0,1,0,0,0,0,-3,3,1.0,1,0.75,0.8145714998245239
Jannik Sinner,0,0,3,1,2,1,0,1,0,0,0,0,0,0,-3,2,1.0,1,0.25,0.43221554160118103
Jannik Sinner,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-2,0,0.0,4,0.75,0.5746474862098694
Jannik Sinner,0,1,0,0,2,1,0,0,0,0,0,0,0,0,-2,-1,0.0,4,0.45,-0.3784385919570923
Jannik Sinner,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-2,0,0.0,3,0.8,-0.11579982936382294
Jannik Sinner,0,1,1,0,2,1,0,0,0,0,0,0,0,0,-2,-1,0.0,3,0.55,-0.44273585081100464
Jannik Sinner,0,1,2,0,1,1,0,1,0,0,0,0,0,0,-2,0,0.0,2,0.0,-0.6574879288673401
Jannik Sinner,0,1,3,0,2,0,0,0,0,1,1,0,1,0,-2,1,1.0,1,0.2,0.011591343209147453
Jannik Sinner,0,1,3,0,1,0,0,0,0,0,0,0,0,0,-2,0,1.0,2,0.45,0.796085774898529
Jannik Sinner,0,1,3,0,1,0,0,0,0,0,0,0,0,0,-2,-1,1.0,3,1.0,1.4062771797180176
Jannik Sinner,0,1,0,1,1,1,0,1,0,0,0,0,0,0,-3,0,0.0,4,1.0,1.1089621782302856
Jannik Sinner,0,1,1,1,1,1,1,1,0,0,0,0,0,0,-3,1,1.0,3,0.8,0.9503892660140991
Jannik Sinner,0,1,2,1,2,1,0,1,0,0,0,0,0,0,-3,2,1.0,2,0.75,0.9020135402679443
Jannik Sinner,0,1,3,1,2,1,0,1,0,0,0,0,0,0,-3,3,1.0,1,0.25,0.4282996654510498
Jannik Sinner,0,2,0,0,1,0,0,0,0,0,0,0,0,0,-2,0,0.0,4,0.55,0.3924604058265686
Jannik Sinner,0,2,0,0,1,1,0,1,0,0,0,0,0,0,-2,-1,0.0,4,0.0,-0.43080103397369385
Jannik Sinner,0,2,1,0,1,0,0,0,0,0,0,0,0,0,-2,0,1.0,3,0.2,-0.17277339100837708
Jannik Sinner,0,2,1,0,2,0,0,0,0,1,0,0,0,0,-2,-1,1.0,3,0.25,-0.0754845142364502
Jannik Sinner,0,2,1,0,1,0,0,0,0,0,0,0,0,0,-2,-2,1.0,4,0.75,0.281710684299469
Jannik Sinner,0,2,0,1,1,1,0,1,0,0,0,0,0,0,-3,0,0.0,4,0.45,0.21116825938224792
Jannik Sinner,0,2,1,1,1,0,0,0,0,0,0,0,0,0,-3,1,0.0,3,1.0,0.7244603037834167
Jannik Sinner,0,2,1,1,2,1,0,1,0,0,0,0,0,0,-3,0,1.0,3,1.0,0.678471565246582
Jannik Sinner,0,2,2,1,2,1,0,0,0,0,0,0,0,0,-3,1,1.0,2,0.8,0.5036401748657227
Jannik Sinner,0,2,3,1,1,1,0,0,0,0,0,0,0,0,-3,2,1.0,1,0.55,0.3396492004394531
Jannik Sinner,0,3,0,0,1,1,0,0,0,0,0,0,0,0,-2,0,0.0,4,0.0,-0.12481008470058441
Jannik Sinner,0,3,1,0,1,0,0,0,0,0,0,0,0,0,-2,1,0.0,3,0.0,-0.02519938535988331
Jannik Sinner,0,3,1,0,1,0,0,0,0,0,0,0,0,0,-2,0,1.0,3,0.2,0.15264886617660522
Jannik Sinner,0,3,1,0,1,0,0,0,0,0,0,0,0,0,-2,-1,1.0,3,0.25,0.1981886923313141
Jannik Sinner,0,3,1,0,1,0,0,0,0,0,0,0,0,0,-2,-2,1.0,4,0.75,0.42987537384033203
Jannik Sinner,0,0,0,1,1,1,0,1,0,0,0,0,0,-1,0,0,0.0,4,0.25,0.013384012505412102
Jannik Sinner,0,0,1,1,2,0,0,0,0,1,0,0,0,-1,0,1,0.0,3,0.75,0.7316716909408569
Jannik Sinner,0,0,1,1,1,1,0,1,0,0,0,0,0,-1,0,0,0.0,3,0.45,0.7342933416366577
Jannik Sinner,0,0,2,1,2,0,0,0,0,1,0,0,0,-1,0,1,1.0,2,0.8,1.8703213930130005
Jannik Sinner,0,0,2,1,1,1,1,1,0,0,0,0,0,-1,0,0,1.0,2,0.75,1.836618185043335
Jannik Sinner,0,0,3,1,1,1,0,1,0,0,0,0,0,-1,0,1,1.0,1,0.25,1.6121418476104736
Jannik Sinner,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0.0,4,0.75,1.7556743621826172
Jannik Sinner,0,1,0,0,2,1,0,1,0,0,0,0,0,-1,1,-1,0.0,4,0.25,1.3611910343170166
Jannik Sinner,0,1,1,0,2,0,0,0,0,0,0,0,0,-1,1,0,0.0,3,0.55,1.7073503732681274
Jannik Sinner,0,1,1,0,2,1,0,0,0,0,0,0,0,-1,1,-1,1.0,3,0.0,1.0439724922180176
Jannik Sinner,0,1,2,0,2,0,0,0,0,1,0,0,0,-1,1,0,1.0,2,0.0,1.381878137588501
Jannik Sinner,0,1,2,0,2,0,0,0,0,1,0,0,0,-1,1,-1,1.0,3,0.0,1.5925874710083008
Jannik Sinner,0,1,0,1,2,0,0,0,0,0,0,0,0,-1,0,0,0.0,4,0.2,1.6995595693588257
Jannik Sinner,0,1,0,1,2,0,0,0,1,1,0,0,0,-1,0,-1,0.0,4,0.45,2.1208651065826416
Jannik Sinner,0,1,0,1,1,0,0,0,0,1,0,0,0,-1,0,-2,0.0,4,0.8,2.15738582611084
Jannik Sinner,0,1,0,1,2,1,0,0,0,0,0,0,0,-1,0,-3,1.0,5,0.55,1.5116022825241089
Jannik Sinner,0,1,1,1,2,1,0,1,0,0,0,0,0,-1,0,-2,1.0,4,0.2,0.9887624979019165
Jannik Sinner,0,1,2,1,2,0,0,0,0,1,0,0,0,-1,0,-1,1.0,3,0.45,1.2824240922927856
Jannik Sinner,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,0,0.0,4,0.8,1.5065832138061523
Jannik Sinner,0,1,0,0,1,1,0,1,0,0,0,0,0,-1,-1,-1,0.0,4,0.55,0.9102429747581482
Jannik Sinner,0,1,1,0,2,1,0,0,0,0,0,0,0,-1,-1,0,0.0,3,0.2,0.24705162644386292
Jannik Sinner,0,1,2,0,2,0,0,0,0,0,0,0,0,-1,-1,1,0.0,2,0.45,0.29756951332092285
Jannik Sinner,0,1,2,0,2,0,0,0,0,0,0,0,0,-1,-1,0,0.0,2,0.8,0.36549654603004456
Jannik Sinner,0,1,2,0,2,1,0,1,0,0,0,0,0,-1,-1,-1,0.0,3,0.55,-0.05787837505340576
Jannik Sinner,0,1,3,0,2,1,0,0,0,0,0,0,0,-1,-1,0,0.0,2,0.0,-0.6146218776702881
Jannik Sinner,0,1,4,0,1,0,0,0,0,1,1,0,1,-1,-1,1,1.0,1,0.0,-0.23370878398418427
Jannik Sinner,0,1,3,0,1,0,0,0,0,0,0,0,0,-1,-1,0,1.0,2,0.2,0.36794957518577576
Jannik Sinner,0,1,3,0,2,0,0,0,0,1,0,0,0,-1,-1,-1,1.0,3,0.45,0.8975507020950317
Jannik Sinner,0,1,0,1,1,0,0,0,0,1,0,0,0,-1,-2,0,0.0,4,1.0,1.4339799880981445
Jannik Sinner,0,1,0,1,1,1,0,0,0,0,0,0,0,-1,-2,-1,0.0,4,1.0,1.055951476097107
Jannik Sinner,0,1,1,1,1,1,0,1,0,0,0,0,0,-1,-2,0,1.0,3,1.0,0.9501947164535522
Jannik Sinner,0,1,2,1,2,1,0,0,0,0,0,0,0,-1,-2,1,1.0,2,0.8,0.7799562215805054
Jannik Sinner,0,1,3,1,1,1,0,0,0,0,0,0,0,-1,-2,2,1.0,1,0.55,0.3621985912322998
Jannik Sinner,0,2,0,0,2,1,0,0,0,0,0,0,0,-1,-1,0,0.0,4,0.2,0.17672806978225708
Jannik Sinner,0,2,1,0,1,0,0,0,0,0,0,0,0,-1,-1,1,0.0,3,0.25,0.321816086769104
Jannik Sinner,0,2,1,0,1,0,0,0,0,0,0,0,0,-1,-1,0,0.0,3,0.75,0.6036642789840698
Jannik Sinner,0,2,1,0,1,1,0,1,0,0,0,0,0,-1,-1,-1,0.0,3,0.25,0.3650071620941162
Jannik Sinner,0,2,2,0,1,0,0,0,0,0,0,0,0,-1,-1,0,0.0,2,0.55,0.6971069574356079
Jannik Sinner,0,2,2,0,2,1,0,1,0,0,0,0,0,-1,-1,-1,1.0,3,0.0,0.4882577657699585
Jannik Sinner,0,2,3,0,2,0,0,0,0,1,0,0,0,-1,-1,0,1.0,2,0.0,0.8157771825790405
Jannik Sinner,0,2,3,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,1.0,3,0.2,1.1231811046600342
Jannik Sinner,0,2,0,1,2,0,0,0,0,0,0,0,0,-1,-2,0,0.0,4,0.25,1.522648572921753
Jannik Sinner,0,2,0,1,2,0,0,0,0,1,0,0,0,-1,-2,-1,0.0,4,0.75,1.590058445930481
Jannik Sinner,0,2,0,1,2,1,0,0,0,0,0,0,0,-1,-2,-2,0.0,4,0.45,1.3769408464431763
Jannik Sinner,0,2,1,1,2,0,0,0,0,1,0,0,0,-1,-2,-1,0.0,3,1.0,1.7334671020507812
Jannik Sinner,0,2,1,1,1,1,0,0,0,0,0,0,0,-1,-2,-2,0.0,4,1.0,1.4814791679382324
Jannik Sinner,0,2,2,1,1,1,0,1,0,0,0,0,0,-1,-2,-1,1.0,3,1.0,1.1263995170593262
Jannik Sinner,0,2,3,1,1,1,0,0,0,0,0,0,0,-1,-2,0,1.0,2,0.8,0.7971649169921875
Jannik Sinner,0,2,4,1,1,1,1,1,0,0,0,0,0,-1,-2,1,1.0,1,0.55,0.7218724489212036
Jannik Sinner,0,3,0,0,2,1,0,1,0,0,0,0,0,-1,-1,0,0.0,4,0.0,0.31411826610565186
Jannik Sinner,0,3,1,0,2,0,0,0,0,0,0,0,0,-1,-1,1,0.0,3,0.2,0.11919590830802917
Jannik Sinner,0,3,1,0,1,0,0,0,0,0,0,0,0,-1,-1,0,0.0,3,0.25,0.22147545218467712
Jannik Sinner,0,3,1,0,2,0,0,0,0,1,0,0,0,-1,-1,-1,1.0,3,0.75,0.5097570419311523
Jannik Sinner,0,3,1,0,2,1,0,0,0,0,0,0,0,-1,-1,-2,1.0,4,0.45,0.20730167627334595
Jannik Sinner,0,3,2,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,1.0,3,0.8,0.6654292941093445
Jannik Sinner,0,3,0,1,2,1,0,0,0,0,0,0,0,-1,-2,0,0.0,4,0.75,0.390180766582489
Jannik Sinner,0,3,1,1,1,1,0,1,0,0,0,0,0,-1,-2,1,0.0,3,0.25,0.03906026482582092
Jannik Sinner,0,3,2,1,1,0,0,0,0,0,0,0,0,-1,-2,2,0.0,2,0.75,0.24972370266914368
Jannik Sinner,0,3,2,1,2,1,0,0,0,0,0,0,0,-1,-2,1,1.0,2,0.25,-0.13771682977676392
Jannik Sinner,0,3,3,1,1,0,0,0,0,0,0,0,0,-1,-2,2,1.0,1,0.55,0.2647562325000763
Jannik Sinner,0,3,3,1,1,1,0,1,0,0,0,0,0,-1,-2,1,1.0,1,0.0,0.32039308547973633
Jannik Sinner,0,4,0,0,1,0,0,0,0,0,0,0,0,-1,-1,0,0.0,4,0.2,0.5145680904388428
Jannik Sinner,0,4,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,0.0,4,0.25,0.6311531662940979
Jannik Sinner,0,4,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-2,1.0,4,0.75,0.7070918679237366
Jannik Sinner,0,4,0,0,2,1,0,0,0,0,0,0,0,-1,-1,-3,1.0,5,0.25,0.3820344805717468
Jannik Sinner,0,4,1,0,1,0,0,0,0,0,0,0,0,-1,-1,-2,1.0,4,0.75,0.8537517786026001
Jannik Sinner,0,0,0,1,1,1,0,0,0,0,0,0,0,-2,0,0,0.0,4,0.45,0.8188477158546448
Jannik Sinner,0,0,1,1,1,0,0,0,0,1,0,0,0,-2,0,1,0.0,3,0.8,1.3982694149017334
Jannik Sinner,0,0,1,1,1,1,0,0,0,0,0,0,0,-2,0,0,0.0,3,0.75,1.0677249431610107
Jannik Sinner,0,0,2,1,1,1,0,0,0,0,0,0,0,-2,0,1,1.0,2,0.25,0.851061999797821
Jannik Sinner,0,0,3,1,1,0,0,0,0,0,0,0,0,-2,0,2,1.0,1,0.55,1.4206836223602295
Jannik Sinner,0,0,3,1,1,1,0,1,0,0,0,0,0,-2,0,1,1.0,1,0.2,1.217642903327942
Jannik Sinner,0,1,0,0,1,0,0,0,0,0,0,0,0,-2,1,0,0.0,4,0.25,1.7292360067367554
Jannik Sinner,0,1,0,0,1,0,0,0,0,0,0,0,0,-2,1,-1,0.0,4,0.55,1.8179612159729004
Jannik Sinner,0,1,0,0,1,1,0,0,0,0,0,0,0,-2,1,-2,1.0,4,0.0,1.2158255577087402
Jannik Sinner,0,1,1,0,2,0,0,0,0,0,0,0,0,-2,1,-1,1.0,3,0.0,1.5314310789108276
Jannik Sinner,0,1,1,0,1,0,0,0,0,0,0,0,0,-2,1,-2,1.0,4,0.0,1.7490299940109253
Jannik Sinner,0,1,0,1,2,0,0,0,0,1,0,0,0,-2,0,0,0.0,4,0.2,1.7353172302246094
Jannik Sinner,0,1,0,1,1,0,0,0,0,0,0,0,0,-2,0,-1,0.0,4,0.45,2.071005344390869
Jannik Sinner,0,1,0,1,2,0,0,0,0,1,0,0,0,-2,0,-2,0.0,4,1.0,2.15386962890625
Jannik Sinner,0,1,0,1,2,1,0,0,0,0,0,0,0,-2,0,-3,0.0,5,1.0,1.7719558477401733
Jannik Sinner,0,1,1,1,1,1,1,1,0,0,0,0,0,-2,0,-2,0.0,4,1.0,1.4414054155349731
Jannik Sinner,0,1,2,1,1,1,0,0,0,0,0,0,0,-2,0,-1,1.0,3,0.8,1.0300028324127197
Jannik Sinner,0,1,3,1,2,1,0,0,0,0,0,0,0,-2,0,0,1.0,2,0.75,0.6303032636642456
Jannik Sinner,0,1,4,1,1,1,1,1,0,0,0,0,0,-2,0,1,1.0,1,0.25,0.4411896765232086
Jannik Sinner,0,2,0,0,1,0,0,0,0,0,0,0,0,-2,1,0,0.0,4,0.75,0.6493639349937439
Jannik Sinner,0,2,0,0,1,1,0,0,0,0,0,0,0,-2,1,-1,0.0,4,0.25,0.13726085424423218
Jannik Sinner,0,2,1,0,1,0,0,0,0,1,0,0,0,-2,1,0,0.0,3,0.75,0.48605483770370483
Jannik Sinner,0,2,1,0,1,1,0,0,0,0,0,0,0,-2,1,-1,0.0,3,0.25,0.22569754719734192
Jannik Sinner,0,2,2,0,1,0,0,0,0,0,0,0,0,-2,1,0,0.0,2,0.55,0.6676979660987854
Jannik Sinner,0,2,2,0,2,1,0,1,0,0,0,0,0,-2,1,-1,1.0,3,0.0,0.6024435758590698
Jannik Sinner,0,2,3,0,1,0,0,0,0,0,0,0,0,-2,1,0,1.0,2,0.2,0.8744674921035767
Jannik Sinner,0,2,3,0,2,0,0,0,0,0,0,0,0,-2,1,-1,1.0,3,0.45,1.082134485244751
Jannik Sinner,0,2,0,1,2,0,0,0,0,0,0,0,0,-2,0,0,0.0,4,0.8,1.5896244049072266
Jannik Sinner,0,2,0,1,1,1,0,1,0,0,0,0,0,-2,0,-1,0.0,4,0.75,1.258076548576355
Jannik Sinner,0,2,1,1,2,1,0,1,0,0,0,0,0,-2,0,0,0.0,3,0.45,0.7992008328437805
Jannik Sinner,0,2,2,1,2,0,0,0,0,0,0,0,0,-2,0,1,1.0,2,0.8,1.0404016971588135
Jannik Sinner,0,2,2,1,1,1,0,1,0,0,0,0,0,-2,0,0,1.0,2,0.75,0.8662880659103394
Jannik Sinner,0,2,3,1,1,1,0,0,0,0,0,0,0,-2,0,1,1.0,1,0.25,0.5591198205947876
Jannik Sinner,0,3,0,0,1,0,0,0,0,0,0,0,0,-2,1,0,0.0,4,0.55,1.1067862510681152
Jannik Sinner,0,3,0,0,2,1,0,1,0,0,0,0,0,-2,1,-1,0.0,4,0.0,0.6919331550598145
Jannik Sinner,0,3,1,0,1,0,0,0,0,0,0,0,0,-2,1,0,1.0,3,0.2,0.850508451461792
Jannik Sinner,0,3,1,0,2,0,0,0,0,1,0,0,0,-2,1,-1,1.0,3,0.45,1.130204439163208
Jannik Sinner,0,3,1,0,1,0,0,0,0,0,0,0,0,-2,1,-2,1.0,4,1.0,1.1852017641067505
Jannik Sinner,0,3,0,1,1,1,0,0,0,0,0,0,0,-2,0,0,0.0,4,1.0,0.7767834663391113
Jannik Sinner,0,3,1,1,1,1,1,1,0,0,0,0,0,-2,0,1,1.0,3,1.0,0.3299919366836548
Jannik Sinner,0,3,2,1,1,1,0,0,0,0,0,0,0,-2,0,2,1.0,2,0.8,-0.1484951227903366
Jannik Sinner,0,3,3,1,1,1,0,0,0,0,0,0,0,-2,0,3,1.0,1,0.55,-0.3231709599494934
Jannik Sinner,0,4,0,0,1,1,0,1,0,0,0,0,0,-2,1,0,0.0,4,0.0,-0.04758642613887787
Jannik Sinner,0,4,1,0,2,0,0,0,0,1,0,0,0,-2,1,1,0.0,3,0.0,0.055584847927093506
Jannik Sinner,0,4,1,0,1,0,0,0,0,0,0,0,0,-2,1,0,1.0,3,0.2,0.5562008619308472
Jannik Sinner,0,4,1,0,1,0,0,0,0,0,0,0,0,-2,1,-1,1.0,3,0.45,0.869222104549408
Jannik Sinner,0,4,1,0,1,0,0,0,0,0,0,0,0,-2,1,-2,1.0,4,1.0,1.0191560983657837
Jannik Sinner,0,4,0,1,2,1,0,0,0,0,0,0,0,-2,0,0,0.0,4,0.8,0.750353991985321
Jannik Sinner,0,4,1,1,1,1,0,1,0,0,0,0,0,-2,0,1,0.0,3,0.75,0.2911202311515808
Jannik Sinner,0,4,2,1,2,1,0,0,0,0,0,0,0,-2,0,2,1.0,2,0.25,-0.29549795389175415
Jannik Sinner,0,4,3,1,1,0,0,0,0,0,0,0,0,-2,0,3,1.0,1,0.75,0.1752813458442688
Jannik Sinner,0,4,3,1,1,1,0,0,0,0,0,0,0,-2,0,2,1.0,1,0.45,-0.10543309152126312
Jannik Sinner,0,5,0,0,1,0,0,0,0,1,0,0,0,-2,1,0,0.0,4,1.0,0.3562721014022827
Jannik Sinner,0,5,0,0,2,1,0,0,0,0,0,0,0,-2,1,-1,0.0,4,0.8,0.033383071422576904
Jannik Sinner,0,5,1,0,2,1,0,0,0,0,0,0,0,-2,1,0,0.0,3,0.55,-0.37625664472579956
Jannik Sinner,0,5,2,0,1,1,0,0,0,0,0,0,0,-2,1,1,0.0,2,0.0,-0.5602120757102966
Jannik Sinner,0,5,3,0,2,0,0,0,0,0,1,0,1,-2,1,2,0.0,1,0.0,-0.059045858681201935
Jannik Sinner,0,5,3,0,1,0,0,0,0,0,1,0,1,-2,1,1,1.0,1,0.2,0.3851490616798401
Jannik Sinner,0,5,3,0,2,0,0,0,0,1,0,0,0,-2,1,0,1.0,2,0.45,0.6382019519805908
Jannik Sinner,0,5,3,0,2,0,0,0,0,0,0,0,0,-2,1,-1,1.0,3,0.8,0.9251119494438171
Jannik Sinner,0,5,0,1,2,1,0,1,0,0,0,0,0,-2,0,0,0.0,4,0.75,1.2384624481201172
Jannik Sinner,0,5,1,1,2,1,0,0,0,0,0,0,0,-2,0,1,0.0,3,0.45,0.770654022693634
Jannik Sinner,0,5,2,1,2,0,0,0,1,1,0,0,0,-2,0,2,1.0,2,0.8,0.7554023861885071
Jannik Sinner,0,5,2,1,1,1,1,1,0,0,0,0,0,-2,0,1,1.0,2,0.75,0.6395739316940308
Jannik Sinner,0,5,3,1,2,1,0,0,0,0,0,0,0,-2,0,2,1.0,1,0.25,0.11592914164066315
Jannik Sinner,0,6,0,0,2,0,0,0,0,1,0,0,0,-2,1,0,0.0,4,0.75,0.4334530532360077
Jannik Sinner,0,6,0,0,1,1,0,0,0,0,0,0,0,-2,1,-1,0.0,4,0.25,0.029913349077105522
Jannik Sinner,0,6,1,0,1,0,0,0,0,0,0,0,0,-2,1,0,0.0,3,0.55,-0.03994254395365715
Jannik Sinner,0,6,1,0,1,1,0,0,0,0,0,0,0,-2,1,-1,1.0,3,0.2,-0.4930468201637268
Jannik Sinner,0,6,2,0,1,0,0,0,0,0,0,0,0,-2,1,0,0.0,2,0.45,-0.23593585193157196
Jannik Sinner,0,6,2,0,2,0,0,0,0,0,0,0,0,-2,1,-1,0.0,3,0.8,0.3226890563964844
Jannik Sinner,0,6,0,1,1,1,0,0,0,0,0,0,0,-2,0,0,0.0,7,0.75,0.454196035861969
Jannik Sinner,0,6,1,0,2,1,0,1,0,0,0,0,0,-2,0,1,1.0,6,0.25,0.05268262326717377
Jannik Sinner,0,6,2,0,2,0,0,0,0,0,0,0,0,-2,0,2,0.0,5,0.55,0.008745616301894188
Jannik Sinner,0,6,2,1,1,1,0,0,0,0,0,0,0,-2,0,1,1.0,5,0.0,-0.0820976197719574
Jannik Sinner,0,6,3,1,2,0,0,0,1,1,0,0,0,-2,0,2,0.0,4,0.2,0.1353505253791809
Jannik Sinner,0,6,3,0,1,0,0,0,0,0,0,0,0,-2,0,1,1.0,4,0.25,0.4444258511066437
Jannik Sinner,0,6,3,0,1,0,0,0,0,0,0,0,0,-2,0,0,0.0,4,0.55,0.9197329878807068
Jannik Sinner,0,6,3,1,1,1,0,1,0,0,0,0,0,-2,0,-1,1.0,4,0.0,0.8214312195777893
Jannik Sinner,0,6,4,1,1,0,0,0,0,1,0,0,0,-2,0,0,0.0,3,0.0,1.0343650579452515
Jannik Sinner,0,6,4,0,2,0,0,0,0,1,0,0,0,-2,0,-1,0.0,3,0.0,1.0712785720825195
Jannik Sinner,0,6,4,0,1,0,0,0,0,1,0,0,0,-2,0,-2,0.0,4,0.0,1.1189720630645752
